"CountryName","CountryCode","RegionName","RegionCode","Jurisdiction","Date","C1E_School.closing","C1E_Flag","C1NV_School.closing","C1NV_Flag","C1V_School.closing","C1V_Flag","C1M_School.closing","C1M_Flag","C1_Notes","C2E_Workplace.closing","C2E_Flag","C2NV_Workplace.closing","C2NV_Flag","C2V_Workplace.closing","C2V_Flag","C2M_Workplace.closing","C2M_Flag","C2_Notes","C3E_Cancel.public.events","C3E_Flag","C3NV_Cancel.public.events","C3NV_Flag","C3V_Cancel.public.events","C3V_Flag","C3M_Cancel.public.events","C3M_Flag","C3_Notes","C4E_Restrictions.on.gatherings","C4E_Flag","C4NV_Restrictions.on.gatherings","C4NV_Flag","C4V_Restrictions.on.gatherings","C4V_Flag","C4M_Restrictions.on.gatherings","C4M_Flag","C4_Notes","C5E_Close.public.transport","C5E_Flag","C5NV_Close.public.transport","C5NV_Flag","C5V_Close.public.transport","C5V_Flag","C5M_Close.public.transport","C5M_Flag","C5_Notes","C6E_Stay.at.home.requirements","C6E_Flag","C6NV_Stay.at.home.requirements","C6NV_Flag","C6V_Stay.at.home.requirements","C6V_Flag","C6M_Stay.at.home.requirements","C6M_Flag","C6_Notes","C7E_Restrictions.on.internal.movement","C7E_Flag","C7NV_Restrictions.on.internal.movement","C7NV_Flag","C7V_Restrictions.on.internal.movement","C7V_Flag","C7M_Restrictions.on.internal.movement","C7M_Flag","C7_Notes","C8E_International.travel.controls","C8NV_International.travel.controls","C8V_International.travel.controls","C8EV_International.travel.controls","C8_Notes","E1E_Income.support","E1E_Flag","E1_Notes","E2E_Debt.contract.relief","E2_Notes","E3E_Fiscal.measures","E3_Notes","E4E_International.support","E4_Notes","H1E_Public.information.campaigns","H1E_Flag","H1_Notes","H2E_Testing.policy","H2_Notes","H3E_Contact.tracing","H3_Notes","H4E_Emergency.investment.in.healthcare","H4_Notes","H5E_Investment.in.vaccines","H5_Notes","H6E_Facial.Coverings","H6E_Flag","H6NV_Facial.Coverings","H6NV_Flag","H6V_Facial.Coverings","H6V_Flag","H6M_Facial.Coverings","H6M_Flag","H6_Notes","H7E_Vaccination.policy","H7E_Flag","H7_Notes","H8E_Protection.of.elderly.people","H8E_Flag","H8NV_Protection.of.elderly.people","H8NV_Flag","H8V_Protection.of.elderly.people","H8V_Flag","H8M_Protection.of.elderly.people","H8M_Flag","H8_Notes","M1E_Wildcard","M1_Notes","V1_Vaccine.Prioritisation..summary.","V1_Notes","V2A_Vaccine.Availability..summary.","V2_Notes","V2B_Vaccine.age.eligibility.availability.age.floor..general.population.summary.","V2C_Vaccine.age.eligibility.availability.age.floor..at.risk.summary.","V2D_Medically..clinically.vulnerable..Non.elderly.","V2E_Education","V2F_Frontline.workers...non.healthcare.","V2G_Frontline.workers...healthcare.","V3_Vaccine.Financial.Support..summary.","V3_Notes","V4_Mandatory.Vaccination..summary.","V4_Notes","ConfirmedCases","ConfirmedDeaths","PopulationVaccinated","StringencyIndex_NonVaccinated","StringencyIndex_NonVaccinated_ForDisplay","StringencyIndex_Vaccinated","StringencyIndex_Vaccinated_ForDisplay","StringencyIndex_SimpleAverage","StringencyIndex_SimpleAverage_ForDisplay","StringencyIndex_WeightedAverage","StringencyIndex_WeightedAverage_ForDisplay","GovernmentResponseIndex_NonVaccinated","GovernmentResponseIndex_NonVaccinated_ForDisplay","GovernmentResponseIndex_Vaccinated","GovernmentResponseIndex_Vaccinated_ForDisplay","GovernmentResponseIndex_SimpleAverage","GovernmentResponseIndex_SimpleAverage_ForDisplay","GovernmentResponseIndex_WeightedAverage","GovernmentResponseIndex_WeightedAverage_ForDisplay","ContainmentHealthIndex_NonVaccinated","ContainmentHealthIndex_NonVaccinated_ForDisplay","ContainmentHealthIndex_Vaccinated","ContainmentHealthIndex_Vaccinated_ForDisplay","ContainmentHealthIndex_SimpleAverage","ContainmentHealthIndex_SimpleAverage_ForDisplay","ContainmentHealthIndex_WeightedAverage","ContainmentHealthIndex_WeightedAverage_ForDisplay","EconomicSupportIndex","EconomicSupportIndex_ForDisplay"
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211119,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",490959,6342,71.17,41.67,41.67,32.41,32.41,37.04,37.04,35.08,35.08,50.52,50.52,45.31,45.31,47.92,47.92,46.81,46.81,54.17,54.17,48.21,48.21,51.19,51.19,49.93,49.93,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211120,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",492775,6342,71.2,41.67,41.67,32.41,32.41,37.04,37.04,35.08,35.08,50.52,50.52,45.31,45.31,47.92,47.92,46.81,46.81,54.17,54.17,48.21,48.21,51.19,51.19,49.93,49.93,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211121,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",494607,6349,71.22,41.67,41.67,32.41,32.41,37.04,37.04,35.08,35.08,50.52,50.52,45.31,45.31,47.92,47.92,46.81,46.81,54.17,54.17,48.21,48.21,51.19,51.19,49.93,49.93,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211122,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",497417,6357,71.24,41.67,41.67,32.41,32.41,37.04,37.04,35.07,35.07,50.52,50.52,45.31,45.31,47.92,47.92,46.81,46.81,54.17,54.17,48.21,48.21,51.19,51.19,49.92,49.92,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211123,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",499907,6361,71.27,41.67,41.67,32.41,32.41,37.04,37.04,35.07,35.07,50.52,50.52,45.31,45.31,47.92,47.92,46.81,46.81,54.17,54.17,48.21,48.21,51.19,51.19,49.92,49.92,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211124,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",502230,6368,71.29,41.67,41.67,32.41,32.41,37.04,37.04,35.07,35.07,50.52,50.52,45.31,45.31,47.92,47.92,46.81,46.81,54.17,54.17,48.21,48.21,51.19,51.19,49.92,49.92,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211125,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",504382,6377,71.31,41.67,41.67,32.41,32.41,37.04,37.04,35.07,35.07,50.52,50.52,45.31,45.31,47.92,47.92,46.8,46.8,54.17,54.17,48.21,48.21,51.19,51.19,49.92,49.92,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211126,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",506367,6382,71.33,41.67,41.67,32.41,32.41,37.04,37.04,35.06,35.06,50.52,50.52,45.31,45.31,47.92,47.92,46.8,46.8,54.17,54.17,48.21,48.21,51.19,51.19,49.92,49.92,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211127,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",507958,6382,71.37,41.67,41.67,32.41,32.41,37.04,37.04,35.06,35.06,50.52,50.52,45.31,45.31,47.92,47.92,46.8,46.8,54.17,54.17,48.21,48.21,51.19,51.19,49.92,49.92,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211128,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",509967,6391,71.41,41.67,41.67,32.41,32.41,37.04,37.04,35.06,35.06,50.52,50.52,45.31,45.31,47.92,47.92,46.8,46.8,54.17,54.17,48.21,48.21,51.19,51.19,49.91,49.91,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211129,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",512821,6401,71.43,41.67,41.67,32.41,32.41,37.04,37.04,35.06,35.06,50.52,50.52,45.31,45.31,47.92,47.92,46.8,46.8,54.17,54.17,48.21,48.21,51.19,51.19,49.91,49.91,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211130,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",515582,6405,71.48,41.67,41.67,32.41,32.41,37.04,37.04,35.05,35.05,50.52,50.52,45.31,45.31,47.92,47.92,46.8,46.8,54.17,54.17,48.21,48.21,51.19,51.19,49.91,49.91,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211201,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",518020,6412,71.51,41.67,41.67,32.41,32.41,37.04,37.04,35.05,35.05,50.52,50.52,45.31,45.31,47.92,47.92,46.79,46.79,54.17,54.17,48.21,48.21,51.19,51.19,49.91,49.91,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211202,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",520437,6420,71.54,41.67,41.67,32.41,32.41,37.04,37.04,35.05,35.05,50.52,50.52,45.31,45.31,47.92,47.92,46.79,46.79,54.17,54.17,48.21,48.21,51.19,51.19,49.91,49.91,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211203,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",522635,6428,71.57,41.67,41.67,32.41,32.41,37.04,37.04,35.04,35.04,50.52,50.52,45.31,45.31,47.92,47.92,46.79,46.79,54.17,54.17,48.21,48.21,51.19,51.19,49.9,49.9,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211204,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",524490,6428,71.63,41.67,41.67,32.41,32.41,37.04,37.04,35.04,35.04,50.52,50.52,45.31,45.31,47.92,47.92,46.79,46.79,54.17,54.17,48.21,48.21,51.19,51.19,49.9,49.9,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211205,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",526447,6433,71.68,41.67,41.67,32.41,32.41,37.04,37.04,35.03,35.03,50.52,50.52,45.31,45.31,47.92,47.92,46.79,46.79,54.17,54.17,48.21,48.21,51.19,51.19,49.9,49.9,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211206,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",529263,6439,71.71,41.67,41.67,32.41,32.41,37.04,37.04,35.03,35.03,50.52,50.52,45.31,45.31,47.92,47.92,46.78,46.78,54.17,54.17,48.21,48.21,51.19,51.19,49.9,49.9,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211207,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",531763,6441,71.74,41.67,41.67,32.41,32.41,37.04,37.04,35.03,35.03,50.52,50.52,45.31,45.31,47.92,47.92,46.78,46.78,54.17,54.17,48.21,48.21,51.19,51.19,49.89,49.89,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211208,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",534426,6452,71.78,41.67,41.67,32.41,32.41,37.04,37.04,35.02,35.02,50.52,50.52,45.31,45.31,47.92,47.92,46.78,46.78,54.17,54.17,48.21,48.21,51.19,51.19,49.89,49.89,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211209,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",536850,6467,71.81,41.67,41.67,32.41,32.41,37.04,37.04,35.02,35.02,50.52,50.52,45.31,45.31,47.92,47.92,46.78,46.78,54.17,54.17,48.21,48.21,51.19,51.19,49.89,49.89,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211210,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",539057,6476,71.84,41.67,41.67,32.41,32.41,37.04,37.04,35.02,35.02,50.52,50.52,45.31,45.31,47.92,47.92,46.78,46.78,54.17,54.17,48.21,48.21,51.19,51.19,49.89,49.89,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211211,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",540953,6476,71.9,41.67,41.67,32.41,32.41,37.04,37.04,35.01,35.01,50.52,50.52,45.31,45.31,47.92,47.92,46.77,46.77,54.17,54.17,48.21,48.21,51.19,51.19,49.88,49.88,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211212,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",542896,6481,71.96,41.67,41.67,32.41,32.41,37.04,37.04,35.01,35.01,50.52,50.52,45.31,45.31,47.92,47.92,46.77,46.77,54.17,54.17,48.21,48.21,51.19,51.19,49.88,49.88,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211213,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",545833,6489,72,41.67,41.67,32.41,32.41,37.04,37.04,35,35,50.52,50.52,45.31,45.31,47.92,47.92,46.77,46.77,54.17,54.17,48.21,48.21,51.19,51.19,49.88,49.88,25,25
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",20211214,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,1,1,1,1,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",3,NA,NA,3,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",3,"",2,"",NA,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",5,1,"",1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",549135,6491,72.03,41.67,41.67,32.41,32.41,37.04,37.04,35,35,50.52,50.52,45.31,45.31,47.92,47.92,46.77,46.77,54.17,54.17,48.21,48.21,51.19,51.19,49.88,49.88,25,25
